Mod:Item:MetaData, Localized Name
modularmachinery:blockcasing:0, 机械外壳
modularmachinery:blockcasing:1, 机械通风口
modularmachinery:blockcasing:2, 燃烧室外壳
modularmachinery:blockcasing:3, 机械齿轮箱
modularmachinery:blockcasing:4, 强化机械外壳
modularmachinery:blockcasing:5, 机械电路板
modularmachinery:blockinputbus:0, 微型物品输入仓
modularmachinery:blockinputbus:1, 小型物品输入仓
modularmachinery:blockinputbus:2, 中型物品输入仓
modularmachinery:blockinputbus:3, 强化物品输入仓
modularmachinery:blockinputbus:4, 大型物品输入仓
modularmachinery:blockinputbus:5, 巨型物品输入仓
modularmachinery:blockinputbus:6, 超级物品输入仓
modularmachinery:blockoutputbus:0, 微型物品输出仓
modularmachinery:blockoutputbus:1, 小型物品输出仓
modularmachinery:blockoutputbus:2, 中型物品输出仓
modularmachinery:blockoutputbus:3, 强化物品输出仓
modularmachinery:blockoutputbus:4, 大型物品输出仓
modularmachinery:blockoutputbus:5, 巨型物品输出仓
modularmachinery:blockoutputbus:6, 超级物品输出仓
modularmachinery:blockfluidinputhatch:0, 微型流体输入仓
modularmachinery:blockfluidinputhatch:1, 小型流体输入仓
modularmachinery:blockfluidinputhatch:2, 中型流体输入仓
modularmachinery:blockfluidinputhatch:3, 强化流体输入仓
modularmachinery:blockfluidinputhatch:4, 大型流体输入仓
modularmachinery:blockfluidinputhatch:5, 巨型流体输入仓
modularmachinery:blockfluidinputhatch:6, 超级流体输入仓
modularmachinery:blockfluidinputhatch:7, 真空流体输入仓
modularmachinery:blockfluidoutputhatch:0, 微型流体输出仓
modularmachinery:blockfluidoutputhatch:1, 小型流体输出仓
modularmachinery:blockfluidoutputhatch:2, 中型流体输出仓
modularmachinery:blockfluidoutputhatch:3, 强化流体输出仓
modularmachinery:blockfluidoutputhatch:4, 大型流体输出仓
modularmachinery:blockfluidoutputhatch:5, 巨型流体输出仓
modularmachinery:blockfluidoutputhatch:6, 超级流体输出仓
modularmachinery:blockfluidoutputhatch:7, 真空流体输出仓
modularmachinery:blockenergyinputhatch:0, 微型能源输入仓
modularmachinery:blockenergyinputhatch:1, 小型能源输入仓
modularmachinery:blockenergyinputhatch:2, 中型能源输入仓
modularmachinery:blockenergyinputhatch:3, 强化能源输入仓
modularmachinery:blockenergyinputhatch:4, 大型能源输入仓
modularmachinery:blockenergyinputhatch:5, 巨型能源输入仓
modularmachinery:blockenergyinputhatch:6, 超级能源输入仓
modularmachinery:blockenergyinputhatch:7, 终极能源输入仓
modularmachinery:blockenergyoutputhatch:0, 微型能源输出仓
modularmachinery:blockenergyoutputhatch:1, 小型能源输出仓
modularmachinery:blockenergyoutputhatch:2, 中型能源输出仓
modularmachinery:blockenergyoutputhatch:3, 强化能源输出仓
modularmachinery:blockenergyoutputhatch:4, 大型能源输出仓
modularmachinery:blockenergyoutputhatch:5, 巨型能源输出仓
modularmachinery:blockenergyoutputhatch:6, 超级能源输出仓
modularmachinery:blockenergyoutputhatch:7, 终极能源输出仓
mutantbeasts:chemical_x, 化学物 X
mutantbeasts:creeper_minion_tracker, 苦力怕仆从统计装置
mutantbeasts:creeper_shard, 苦力怕碎片
mutantbeasts:endersoul_hand, 末影之手
mutantbeasts:hulk_hammer, 巨人之锤
mutantbeasts:mutant_skeleton_arms, 骷髅变异体的手臂
mutantbeasts:mutant_skeleton_limb, 骷髅变异体的肢体
mutantbeasts:mutant_skeleton_shoulder_pad, 骷髅变异体的肩膀
mutantbeasts:mutant_skeleton_rib, 骷髅变异体的胸廓
mutantbeasts:mutant_skeleton_rib_cage, 骷髅变异体的胸廓
mutantbeasts:mutant_skeleton_pelvis, 骷髅变异体的骨盆
mutantbeasts:mutant_skeleton_skull, 骷髅变异体的颅骨
mutantbeasts:mutant_skeleton_chestplate, 骷髅变异体的胸甲
mutantbeasts:mutant_skeleton_leggings, 骷髅变异体的护腿
mutantbeasts:mutant_skeleton_boots, 骷髅变异体的鞋子
natura:clouds:0, 云
natura:clouds:1, 乌云
natura:clouds:2, 灰云
natura:clouds:3, 硫云
natura:materials:0, 大麦
natura:materials:1, 大麦粉
natura:materials:2, 小麦粉
natura:materials:3, 棉花
natura:materials:4, 硫磺
natura:materials:5, 幽魂木箭羽
natura:materials:6, 恶魔皮
natura:materials:7, 火线
natura:materials:8, 蓝颜料
natura:empty_bowls:0, 幽魂木碗
natura:empty_bowls:1, 血木碗
natura:empty_bowls:2, 黑暗木碗
natura:empty_bowls:3, 熔融木碗
natura:edibles:0, 生恶魔肉
natura:edibles:1, 熟恶魔肉
natura:edibles:2, 树莓
natura:edibles:3, 蓝莓
natura:edibles:4, 黑莓
natura:edibles:5, 桑葚
natura:edibles:6, 枯萎莓
natura:edibles:7, 黄昏莓
natura:edibles:8, 天莓
natura:edibles:9, 刺莓
natura:edibles:10, 富钾苹果
natura:edibles:11, 仙人掌汁
natura:soups:0, 蘑菇煲
natura:soups:1, 蘑菇煲
natura:soups:2, 蘑菇煲
natura:soups:3, 蘑菇煲
natura:soups:4, 荧光蘑菇煲
natura:soups:5, 荧光蘑菇煲
natura:soups:6, 荧光蘑菇煲
natura:soups:7, 荧光蘑菇煲
natura:soups:8, 荧光蘑菇煲
natura:soups:9, 浆果拼盘
natura:seed_bags:0, 小麦种子袋
natura:seed_bags:1, 胡萝卜袋
natura:seed_bags:2, 马铃薯袋
natura:seed_bags:3, 地狱疣袋
natura:sticks:0, 枫木棍
natura:sticks:1, 银铃木棍
natura:sticks:2, 不凋花木棍
natura:sticks:3, 核桃木棍
natura:sticks:4, 柳木棍
natura:sticks:5, 桉木棍
natura:sticks:6, 车桑子木棍
natura:sticks:7, 樱木棍
natura:sticks:8, 红木棍
natura:sticks:9, 幽魂木棍
natura:sticks:10, 黑暗木棍
natura:sticks:11, 熔融木棍
natura:sticks:12, 血木木棍
natura:bonemeal_bag, 骨粉袋
natura:colored_grass:0, 修饰草地
natura:colored_grass:1, 蓝色草地
natura:colored_grass:2, 秋光草地
natura:colored_grass_slab:0, 修饰草地台阶
natura:colored_grass_slab:1, 蓝色草地台阶
natura:colored_grass_slab:2, 秋光草地台阶
natura:colored_grass_stairs_topiary:0, 修饰草地楼梯
natura:colored_grass_stairs_bluegrass:0, 蓝色草地楼梯
natura:colored_grass_stairs_autumnal:0, 秋光草地楼梯
natura:overworld_logs:0, 枫木
natura:overworld_logs:1, 银铃木
natura:overworld_logs:2, 紫檀木
natura:overworld_logs:3, 核桃木
natura:overworld_logs2:0, 柳木
natura:overworld_logs2:1, 桉木
natura:overworld_logs2:2, 车桑子木
natura:overworld_logs2:3, 樱木
natura:redwood_logs:0, 红木树皮
natura:redwood_logs:1, 红木
natura:redwood_logs:2, 红木树根
natura:overworld_leaves:0, 枫树树叶
natura:overworld_leaves:1, 银铃树叶
natura:overworld_leaves:2, 紫檀树叶
natura:overworld_leaves:3, 核桃树树叶
natura:overworld_leaves2:0, 柳树树叶
natura:overworld_leaves2:1, 桉木树叶
natura:overworld_leaves2:2, 车桑子树叶
natura:overworld_leaves2:3, 樱树树叶
natura:redwood_leaves:0, 红木树叶
natura:overworld_sapling:0, 枫树树苗
natura:overworld_sapling:1, 银铃树苗
natura:overworld_sapling:2, 紫檀树苗
natura:overworld_sapling:3, 核桃树树苗
natura:overworld_sapling2:0, 柳树树苗
natura:overworld_sapling2:1, 桉树树苗
natura:overworld_sapling2:2, 车桑子树苗
natura:overworld_sapling2:3, 樱树树苗
natura:redwood_sapling:0, 红木树苗
natura:bluebells_flower:0, 风信子
natura:overworld_planks:0, 枫树木板
natura:overworld_planks:1, 银铃木板
natura:overworld_planks:2, 紫檀木板
natura:overworld_planks:3, 核桃木板
natura:overworld_planks:4, 柳木板
natura:overworld_planks:5, 桉木木板
natura:overworld_planks:6, 车桑子木板
natura:overworld_planks:7, 樱木板
natura:overworld_planks:8, 红木木板
natura:overworld_slab:0, 枫树台阶
natura:overworld_slab:1, 银铃台阶
natura:overworld_slab:2, 紫檀台阶
natura:overworld_slab:3, 核桃木台阶
natura:overworld_slab:4, 柳木台阶
natura:overworld_slab2:0, 桉木台阶
natura:overworld_slab2:1, 车桑子台阶
natura:overworld_slab2:2, 樱木台阶
natura:overworld_slab2:3, 红木台阶
natura:overworld_stairs_maple:0, 枫树楼梯
natura:overworld_stairs_silverbell:0, 银铃楼梯
natura:overworld_stairs_amaranth:0, 紫檀楼梯
natura:overworld_stairs_tiger:0, 核桃木楼梯
natura:overworld_stairs_willow:0, 柳木楼梯
natura:overworld_stairs_eucalyptus:0, 桉木楼梯
natura:overworld_stairs_hopseed:0, 车桑子楼梯
natura:overworld_stairs_sakura:0, 樱木楼梯
natura:overworld_stairs_redwood:0, 红木楼梯
natura:overworld_berrybush_raspberry:0, 树莓灌木丛
natura:overworld_berrybush_blueberry:0, 蓝莓灌木丛
natura:overworld_berrybush_blackberry:0, 黑莓灌木丛
natura:overworld_berrybush_maloberry:0, 桑葚灌木丛
natura:barley_crop:0, tile.natura.barley_crop.name
natura:cotton_crop:0, tile.natura.cotton_crop.name
natura:overworld_door_eucalyptus:0, tile.natura.overworld_door_eucalyptus.name
natura:overworld_door_hopseed:0, tile.natura.overworld_door_hopseed.name
natura:overworld_door_sakura:0, tile.natura.overworld_door_sakura.name
natura:overworld_door_redwood:0, tile.natura.overworld_door_redwood.name
natura:overworld_door_redwood_bark:0, tile.natura.overworld_door_redwood_bark.name
natura:overworld_door_tiger:0, tile.natura.overworld_door_tiger.name
natura:overworld_door_maple:0, tile.natura.overworld_door_maple.name
natura:overworld_door_silverbell:0, tile.natura.overworld_door_silverbell.name
natura:saguaro:0, 树形仙人掌
natura:saguaro_baby:0, 小树形仙人掌
natura:saguaro_fruit:0, 树形仙人掌果实
natura:overworld_seeds:0, 大麦种子
natura:overworld_seeds:1, 棉花种子
natura:overworld_seed_bags:0, 大麦种子袋
natura:overworld_seed_bags:1, 棉花种子袋
natura:overworld_doors:0, 桉树门
natura:overworld_doors:1, 车桑子门
natura:overworld_doors:2, 樱花门
natura:overworld_doors:3, 红木门
natura:overworld_doors:4, 红木树皮门
natura:overworld_doors:5, 核桃木门
natura:overworld_doors:6, 枫树木门
natura:overworld_doors:7, 银铃木门
natura:saguaro_fruit_item, 树形仙人掌果实
natura:nether_logs:0, 幽魂木
natura:nether_logs:1, 黑暗木
natura:nether_logs:2, 熔融木
natura:nether_logs2:0, 血树木
natura:nether_logs2:15, 血树木
natura:nether_leaves:0, 幽魂树树叶
natura:nether_leaves:1, 血树树叶
natura:nether_leaves:2, 熔融树树叶
natura:nether_leaves2:0, 黑暗树树叶
natura:nether_leaves2:1, 黑暗树树叶
natura:nether_leaves2:2, 黑暗树树叶
natura:nether_sapling:0, 幽魂树树苗
natura:nether_sapling:1, 熔融树树苗
natura:nether_sapling:2, 黑暗树苗
natura:nether_sapling2:0, 血树树苗
natura:nether_planks:0, 幽魂木板
natura:nether_planks:1, 血木木板
natura:nether_planks:2, 黑暗木板
natura:nether_planks:3, 熔融木板
natura:nether_slab:0, 幽魂木台阶
natura:nether_slab:1, 血木台阶
natura:nether_slab:2, 黑暗木台阶
natura:nether_slab:3, 熔融木台阶
natura:nether_heat_sand:0, 热沙
natura:nether_tainted_soil:0, 腐沙
natura:nether_tainted_soil:1, 腐沙
natura:nether_tainted_soil:2, 腐沙
natura:nether_thorn_vines:0, 荆棘
natura:nether_glass:0, 灵魂玻璃
natura:nether_glass:1, 灼热玻璃
natura:nether_stairs_ghostwood:0, 幽魂木楼梯
natura:nether_stairs_bloodwood:0, 血木楼梯
natura:nether_stairs_darkwood:0, 黑暗木楼梯
natura:nether_stairs_fusewood:0, 熔融木楼梯
natura:nether_berrybush_blightberry:0, 枯萎莓灌木丛
natura:nether_berrybush_duskberry:0, 黄昏莓灌木丛
natura:nether_berrybush_skyberry:0, 天莓灌木丛
natura:nether_berrybush_stingberry:0, 刺莓灌木丛
natura:respawn_obelisk:0, 重生方尖碑（未激活）
natura:nether_glowshroom:0, 绿色荧光蘑菇块
natura:nether_glowshroom:1, 蓝色荧光蘑菇块
natura:nether_glowshroom:2, 紫色荧光蘑菇块
natura:nether_green_large_glowshroom:0, 绿色荧光蘑菇块
natura:nether_blue_large_glowshroom:0, 蓝色荧光蘑菇块
natura:nether_purple_large_glowshroom:0, 紫色荧光蘑菇块
natura:nether_door_ghostwood:0, tile.natura.nether_door_ghostwood.name
natura:nether_door_bloodwood:0, tile.natura.nether_door_bloodwood.name
natura:nether_door_darkwood:0, tile.natura.nether_door_darkwood.name
natura:nether_door_fusewood:0, tile.natura.nether_door_fusewood.name
natura:blaze_hopper:0, 烈焰漏斗
natura:nether_lever:0, 杠杆
natura:nether_button:0, 按钮
natura:nether_pressure_plate:0, 压力板
natura:blaze_rail:0, 烈焰棒轨道
natura:blaze_rail_golden:0, 推进烈焰棒轨道
natura:blaze_rail_activator:0, 激活烈焰棒轨道
natura:blaze_rail_detector:0, 检测烈焰棒轨道
natura:netherrack_furnace:0, 下界熔炉
natura:lit_netherrack_furnace:0, 下界熔炉
natura:nether_doors:0, 幽魂木门
natura:nether_doors:1, 血木门
natura:nether_doors:2, 黑暗木门
natura:nether_doors:3, 熔融木门
natura:maple_button:0, 枫树木按钮
natura:maple_pressure_plate:0, 枫树木压力板
natura:maple_trap_door:0, 枫树木活板门
natura:maple_fence:0, 枫树木栅栏
natura:maple_fence_gate:0, 枫树木栅栏门
natura:silverbell_button:0, 银铃木按钮
natura:silverbell_pressure_plate:0, 银铃木压力板
natura:silverbell_trap_door:0, 银铃木活板门
natura:silverbell_fence:0, 银铃木栅栏
natura:silverbell_fence_gate:0, 银铃木栅栏门
natura:amaranth_button:0, 紫檀木按钮
natura:amaranth_pressure_plate:0, 紫檀木压力板
natura:amaranth_trap_door:0, 紫檀木活板门
natura:amaranth_fence:0, 紫檀木栅栏
natura:amaranth_fence_gate:0, 紫檀木栅栏门
natura:tiger_button:0, 核桃木按钮
natura:tiger_pressure_plate:0, 核桃木压力板
natura:tiger_trap_door:0, 核桃木活板门
natura:tiger_fence:0, 核桃木栅栏
natura:tiger_fence_gate:0, 核桃木栅栏门
natura:willow_button:0, 柳木按钮
natura:willow_pressure_plate:0, 柳木压力板
natura:willow_trap_door:0, 柳木活板门
natura:willow_fence:0, 柳木栅栏
natura:willow_fence_gate:0, 柳木栅栏门
natura:eucalyptus_button:0, 桉木按钮
natura:eucalyptus_pressure_plate:0, 桉木压力板
natura:eucalyptus_trap_door:0, 桉木活板门
natura:eucalyptus_fence:0, 桉木栅栏
natura:eucalyptus_fence_gate:0, 桉木栅栏门
natura:hopseed_button:0, 车桑子木按钮
natura:hopseed_pressure_plate:0, 车桑子木压力板
natura:hopseed_trap_door:0, 车桑子木活板门
natura:hopseed_fence:0, 车桑子木栅栏
natura:hopseed_fence_gate:0, 车桑子木栅栏门
natura:sakura_button:0, 樱木按钮
natura:sakura_pressure_plate:0, 樱木压力板
natura:sakura_trap_door:0, 樱木活板门
natura:sakura_fence:0, 樱木栅栏
natura:sakura_fence_gate:0, 樱木栅栏门
natura:redwood_button:0, 红木按钮
natura:redwood_pressure_plate:0, 红木压力板
natura:redwood_trap_door:0, 红木活板门
natura:redwood_fence:0, 红木栅栏
natura:redwood_fence_gate:0, 红木栅栏门
natura:overworld_bookshelves:0, 枫树木书架
natura:overworld_bookshelves:1, 银铃木书架
natura:overworld_bookshelves:2, 紫檀木书架
natura:overworld_bookshelves:3, 核桃木书架
natura:overworld_bookshelves:4, 柳木书架
natura:overworld_bookshelves:5, 桉木书架
natura:overworld_bookshelves:6, 车桑子木书架
natura:overworld_bookshelves:7, 樱木书架
natura:overworld_bookshelves:8, 红木书架
natura:overworld_workbenches:0, 枫树木工作台
natura:overworld_workbenches:1, 银铃木工作台
natura:overworld_workbenches:2, 紫檀木工作台
natura:overworld_workbenches:3, 核桃木工作台
natura:overworld_workbenches:4, 柳木工作台
natura:overworld_workbenches:5, 桉木工作台
natura:overworld_workbenches:6, 车桑子木工作台
natura:overworld_workbenches:7, 樱木工作台
natura:overworld_workbenches:8, 红木工作台
natura:ghostwood_button:0, 幽魂木按钮
natura:ghostwood_pressure_plate:0, 幽魂木压力板
natura:ghostwood_trap_door:0, 幽魂木活板门
natura:ghostwood_fence:0, 幽魂木栅栏
natura:ghostwood_fence_gate:0, 幽魂木栅栏门
natura:bloodwood_button:0, 血木按钮
natura:bloodwood_pressure_plate:0, 血木压力板
natura:bloodwood_trap_door:0, 血木活板门
natura:bloodwood_fence:0, 血木栅栏
natura:bloodwood_fence_gate:0, 血木栅栏门
natura:fusewood_button:0, 熔融木按钮
natura:fusewood_pressure_plate:0, 熔融木压力板
natura:fusewood_trap_door:0, 熔融木活板门
natura:fusewood_fence:0, 熔融木栅栏
natura:fusewood_fence_gate:0, 熔融木栅栏门
natura:darkwood_button:0, 黑暗木按钮
natura:darkwood_pressure_plate:0, 黑暗木压力板
natura:darkwood_trap_door:0, 黑暗木活板门
natura:darkwood_fence:0, 黑暗木栅栏
natura:darkwood_fence_gate:0, 黑暗木栅栏门
natura:nether_bookshelves:0, 幽魂木书架
natura:nether_bookshelves:1, 血木书架
natura:nether_bookshelves:2, 黑暗木书架
natura:nether_bookshelves:3, 熔融木书架
natura:nether_workbenches:0, 幽魂木工作台
natura:nether_workbenches:1, 血木工作台
natura:nether_workbenches:2, 黑暗木工作台
natura:nether_workbenches:3, 熔融木工作台
natura:imp_armor_helmet, 恶魔皮头盔
natura:imp_armor_chestplate, 恶魔皮短上衣
natura:imp_armor_leggings, 恶魔皮护腿
natura:imp_armor_boots, 恶魔皮靴子
natura:ghostwood_sword, 幽魂木剑
natura:ghostwood_pickaxe, 幽魂木镐
natura:ghostwood_shovel, 幽魂木锹
natura:ghostwood_axe, 幽魂木手斧
natura:ghostwood_kama, 幽魂木镰刀
natura:ghostwood_bow, 幽魂木弓
natura:bloodwood_sword, 血木剑
natura:bloodwood_pickaxe, 血木镐
natura:bloodwood_shovel, 血木锹
natura:bloodwood_axe, 血木手斧
natura:bloodwood_kama, 血木镰刀
natura:bloodwood_bow, 血木弓
natura:darkwood_sword, 黑暗木剑
natura:darkwood_pickaxe, 黑暗木镐
natura:darkwood_shovel, 黑暗木锹
natura:darkwood_axe, 黑暗木手斧
natura:darkwood_kama, 黑暗木镰刀
natura:darkwood_bow, 黑暗木弓
natura:fusewood_sword, 熔融木剑
natura:fusewood_pickaxe, 熔融木镐
natura:fusewood_shovel, 熔融木锹
natura:fusewood_axe, 熔融木手斧
natura:fusewood_kama, 熔融木镰刀
natura:fusewood_bow, 熔融木弓
natura:netherquartz_sword, 石英剑
natura:netherquartz_pickaxe, 石英镐
natura:netherquartz_shovel, 石英锹
natura:netherquartz_axe, 石英手斧
natura:netherquartz_kama, 石英镰刀
natura:flint_and_blaze, 烈焰打火石
snowvariants:snow_oak_stairs, 积雪的橡木楼梯
snowvariants:snow_cobblestone_stairs, 积雪的圆石楼梯
snowvariants:snow_brick_stairs, 积雪的砖块楼梯
snowvariants:snow_stone_brick_stairs, 积雪的石砖楼梯
snowvariants:snow_nether_brick_stairs, 积雪的地狱砖楼梯
snowvariants:snow_sandstone_stairs, 积雪的沙石楼梯
snowvariants:snow_spruce_stairs, 积雪的云杉楼梯
snowvariants:snow_birch_stairs, 积雪的桦木楼梯
snowvariants:snow_jungle_stairs, 积雪的丛林木楼梯
snowvariants:snow_quartz_stairs, 积雪的石英楼梯
snowvariants:snow_acacia_stairs, 积雪的金合欢楼梯
snowvariants:snow_dark_oak_stairs, 积雪的深色橡木楼梯
snowvariants:snow_red_sandstone_stairs, 积雪的红砂岩楼梯
